timestamp,desc
2015-03-03 13:31:20.188,No more problem
2015-03-03 13:31:22.704,Problem found: Very cloudy
2015-03-03 13:31:22.719,Problem found: Very cloudy
2015-03-03 13:31:39.549,No more problem
2015-03-03 13:31:43.565,Problem found: Very cloudy
2015-03-03 13:31:43.580,Problem found: Very cloudy
2015-03-03 13:31:55.722,No more problem
2015-03-03 13:32:14.786,Problem found: Very cloudy
2015-03-03 13:32:14.801,Problem found: Very cloudy
2015-03-03 13:32:28.568,No more problem
2015-03-03 13:33:03.587,Problem found: Very cloudy
2015-03-03 13:33:03.602,Problem found: Very cloudy
2015-03-03 13:33:06.649,No more problem
2015-03-03 13:39:52.588,Problem found: Very cloudy
2015-03-03 13:39:52.604,Problem found: Very cloudy
2015-03-03 13:39:57.166,No more problem
2015-03-03 13:40:20.199,Problem found: Very cloudy
2015-03-03 13:40:20.215,Problem found: Very cloudy
2015-03-03 13:40:26.481,No more problem
2015-03-03 13:41:50.613,Problem found: Very cloudy
2015-03-03 13:41:50.628,Problem found: Very cloudy
2015-03-03 13:41:55.191,No more problem
2015-03-03 13:42:06.208,Problem found: Very cloudy
2015-03-03 13:42:06.223,Problem found: Very cloudy
2015-03-03 13:42:10.786,No more problem
2015-03-03 13:43:07.494,Problem found: Very cloudy
2015-03-03 13:43:07.509,Problem found: Very cloudy
2015-03-03 13:43:18.448,No more problem
2015-03-03 13:43:47.466,Problem found: Very cloudy
2015-03-03 13:43:47.481,Problem found: Very cloudy
2015-03-03 13:43:52.044,No more problem
2015-03-03 13:46:56.737,Problem found: Very cloudy
2015-03-03 13:46:56.753,Problem found: Very cloudy
2015-03-03 13:47:08.895,No more problem
2015-03-03 13:47:42.085,Problem found: Very cloudy
2015-03-03 13:47:42.100,Problem found: Very cloudy
2015-03-03 13:47:46.663,No more problem
2015-03-03 13:48:53.397,Problem found: Very cloudy
2015-03-03 13:48:53.412,Problem found: Very cloudy
2015-03-03 13:48:56.459,No more problem
2015-03-03 13:49:14.601,Problem found: Very cloudy
2015-03-03 13:49:14.617,Problem found: Very cloudy
2015-03-03 13:49:20.680,No more problem
2015-03-03 13:49:23.196,Problem found: Very cloudy
2015-03-03 13:49:23.211,Problem found: Very cloudy
2015-03-03 13:49:27.774,No more problem
2015-03-03 13:49:30.290,Problem found: Very cloudy
2015-03-03 13:49:30.306,Problem found: Very cloudy
2015-03-03 13:49:39.416,No more problem
2015-03-03 13:49:47.432,Problem found: Very cloudy
2015-03-03 13:49:47.448,Problem found: Very cloudy
2015-03-03 13:49:52.151,No more problem
2015-03-03 13:49:57.667,Problem found: Very cloudy
2015-03-03 13:49:57.683,Problem found: Very cloudy
2015-03-03 13:50:12.856,No more problem
2015-03-03 13:50:19.013,Problem found: Very cloudy
2015-03-03 13:50:19.028,Problem found: Very cloudy
2015-03-03 13:51:26.018,No more problem
2015-03-03 13:51:28.534,Problem found: Very cloudy
2015-03-03 13:51:28.549,Problem found: Very cloudy
2015-03-03 13:51:57.505,No more problem
2015-03-03 13:51:59.520,Problem found: Very cloudy
2015-03-03 13:51:59.536,Problem found: Very cloudy
2015-03-03 13:52:14.850,No more problem
2015-03-03 13:52:23.975,Problem found: Very cloudy
2015-03-03 13:52:23.991,Problem found: Very cloudy
2015-03-03 13:52:39.164,No more problem
2015-03-03 13:52:41.680,Problem found: Very cloudy
2015-03-03 13:52:41.696,Problem found: Very cloudy
2015-03-03 13:53:28.981,No more problem
2015-03-03 13:53:33.997,Problem found: Very cloudy
2015-03-03 13:53:34.012,Problem found: Very cloudy
2015-03-03 13:53:41.638,No more problem
2015-03-03 13:54:31.383,Problem found: Very cloudy
2015-03-03 13:54:31.399,Problem found: Very cloudy
2015-03-03 13:54:42.024,No more problem
2015-03-03 13:54:55.588,Problem found: Very cloudy
2015-03-03 13:54:55.604,Problem found: Very cloudy
2015-03-03 13:55:12.292,No more problem
2015-03-03 13:55:18.387,Problem found: Very cloudy
2015-03-03 13:55:18.402,Problem found: Very cloudy
2015-03-03 13:55:19.934,No more problem
2015-03-03 13:55:23.450,Problem found: Very cloudy
2015-03-03 13:55:23.465,Problem found: Very cloudy
2015-03-03 13:55:31.059,No more problem
2015-03-03 14:00:41.794,Problem found: Very cloudy
2015-03-03 14:00:41.809,Problem found: Very cloudy
2015-03-03 14:00:46.372,No more problem
2015-03-03 14:00:46.888,Problem found: Very cloudy
2015-03-03 14:00:46.904,Problem found: Very cloudy
2015-03-03 14:02:28.849,No more problem
2015-03-03 14:06:41.769,Problem found: Very cloudy
2015-03-03 14:06:41.784,Problem found: Very cloudy
2015-03-03 14:07:03.036,No more problem
2015-03-03 14:09:39.040,Problem found: Very cloudy
2015-03-03 14:09:39.055,Problem found: Very cloudy
2015-03-03 14:12:12.739,No more problem
2015-03-03 14:12:20.974,Problem found: Very cloudy
2015-03-03 14:12:20.990,Problem found: Very cloudy
2015-03-03 14:13:01.930,No more problem
2015-03-03 14:41:07.015,Problem found: Very cloudy
2015-03-03 14:41:07.030,Problem found: Very cloudy
2015-03-03 14:41:11.593,No more problem
2015-03-03 14:44:20.271,Problem found: Very cloudy
2015-03-03 14:44:20.287,Problem found: Very cloudy
2015-03-03 14:44:21.818,No more problem
2015-03-03 14:44:40.835,Problem found: Very cloudy
2015-03-03 14:44:40.851,Problem found: Very cloudy
2015-03-03 14:44:50.102,No more problem
2015-03-03 14:45:21.167,Problem found: Very cloudy
2015-03-03 14:45:21.182,Problem found: Very cloudy
2015-03-03 14:45:30.292,No more problem
2015-03-03 14:45:36.808,Problem found: Very cloudy
2015-03-03 14:45:36.824,Problem found: Very cloudy
2015-03-03 14:45:55.169,No more problem
2015-03-03 14:46:01.185,Problem found: Very cloudy
2015-03-03 14:46:01.201,Problem found: Very cloudy
2015-03-03 14:46:10.311,No more problem
2015-03-03 14:46:27.375,Problem found: Very cloudy
2015-03-03 14:46:27.391,Problem found: Very cloudy
2015-03-03 14:46:38.173,No more problem
2015-03-03 14:46:41.188,Problem found: Very cloudy
2015-03-03 14:46:41.204,Problem found: Very cloudy
2015-03-03 14:46:53.346,No more problem
2015-03-03 14:47:17.894,Problem found: Very cloudy
2015-03-03 14:47:17.910,Problem found: Very cloudy
2015-03-03 14:47:30.177,No more problem
2015-03-03 14:47:38.693,Problem found: Very cloudy
2015-03-03 14:47:38.709,Problem found: Very cloudy
2015-03-03 14:47:44.787,No more problem
2015-03-03 15:06:10.203,Problem found: Very cloudy
2015-03-03 15:06:10.219,Problem found: Very cloudy
2015-03-03 15:06:19.469,No more problem
2015-03-03 15:06:25.986,Problem found: Very cloudy
2015-03-03 15:06:26.001,Problem found: Very cloudy
2015-03-03 15:06:42.831,No more problem
2015-03-03 15:06:43.346,Problem found: Very cloudy
2015-03-03 15:06:43.362,Problem found: Very cloudy
2015-03-03 15:06:55.503,No more problem
2015-03-03 15:07:02.566,Problem found: Very cloudy
2015-03-03 15:07:02.582,Problem found: Very cloudy
2015-03-03 15:07:30.162,No more problem
2015-03-03 15:07:32.178,Problem found: Very cloudy
2015-03-03 15:07:32.194,Problem found: Very cloudy
2015-03-03 15:07:36.757,No more problem
2015-03-03 15:07:39.288,Problem found: Very cloudy
2015-03-03 15:07:39.304,Problem found: Very cloudy
2015-03-03 15:07:55.993,No more problem
2015-03-03 15:07:56.508,Problem found: Very cloudy
2015-03-03 15:07:56.524,Problem found: Very cloudy
2015-03-03 15:09:05.170,No more problem
2015-03-03 15:09:08.186,Problem found: Very cloudy
2015-03-03 15:09:08.201,Problem found: Very cloudy
2015-03-03 15:10:06.103,No more problem
2015-03-03 15:10:09.119,Problem found: Very cloudy
2015-03-03 15:10:09.135,Problem found: Very cloudy
2015-03-03 15:11:28.360,No more problem
2015-03-03 15:32:55.006,Problem found: Very cloudy
2015-03-03 15:32:55.022,Problem found: Very cloudy
2015-03-03 15:33:01.100,No more problem
2015-03-03 15:33:15.695,Problem found: Very cloudy
2015-03-03 15:33:15.711,Problem found: Very cloudy
2015-03-03 15:33:21.789,No more problem
2015-03-03 15:33:31.368,Problem found: Very cloudy
2015-03-03 15:33:31.384,Problem found: Very cloudy
2015-03-03 15:33:40.494,No more problem
2015-03-03 15:33:49.010,Problem found: Very cloudy
2015-03-03 15:33:49.026,Problem found: Very cloudy
2015-03-03 15:33:53.589,No more problem
2015-03-03 15:33:56.105,Problem found: Very cloudy
2015-03-03 15:33:56.120,Problem found: Very cloudy
2015-03-03 15:34:34.289,No more problem
2015-03-03 15:34:44.805,Problem found: Very cloudy
2015-03-03 15:34:44.821,Problem found: Very cloudy
2015-03-03 15:34:58.509,No more problem
2015-03-03 15:35:02.025,Problem found: Very cloudy
2015-03-03 15:35:02.041,Problem found: Very cloudy
2015-03-03 15:36:07.515,No more problem
2015-03-03 15:36:10.031,Problem found: Very cloudy
2015-03-03 15:36:10.046,Problem found: Very cloudy
2015-03-03 15:36:22.188,No more problem
2015-03-03 15:36:37.830,Problem found: Very cloudy
2015-03-03 15:36:37.845,Problem found: Very cloudy
2015-03-03 15:36:40.892,No more problem
2015-03-03 15:47:04.033,Problem found: Very cloudy
2015-03-03 15:47:04.049,Problem found: Very cloudy
2015-03-03 15:50:29.418,No more problem
2015-03-03 15:50:31.996,Problem found: Very cloudy
2015-03-03 15:50:32.012,Problem found: Very cloudy
2015-03-03 15:50:44.232,No more problem
2015-03-03 15:50:47.747,Problem found: Very cloudy
2015-03-03 15:50:47.763,Problem found: Very cloudy
2015-03-03 15:52:35.975,No more problem
2015-03-03 15:52:36.490,Problem found: Very cloudy
2015-03-03 15:52:36.506,Problem found: Very cloudy
2015-03-03 15:52:44.100,No more problem
2015-03-03 16:09:01.669,Problem found: Very cloudy
2015-03-03 16:09:01.684,Problem found: Very cloudy
2015-03-03 16:09:06.247,No more problem
2015-03-03 16:09:45.335,Problem found: Very cloudy
2015-03-03 16:09:45.351,Problem found: Very cloudy
2015-03-03 16:09:57.649,No more problem
2015-03-03 16:09:59.164,Problem found: Very cloudy
2015-03-03 16:09:59.180,Problem found: Very cloudy
2015-03-03 16:10:03.743,No more problem
2015-03-03 16:10:18.260,Problem found: Very cloudy
2015-03-03 16:10:18.275,Problem found: Very cloudy
2015-03-03 16:10:22.838,No more problem
2015-03-03 16:10:26.854,Problem found: Very cloudy
2015-03-03 16:10:26.870,Problem found: Very cloudy
2015-03-03 16:10:43.824,No more problem
2015-03-03 16:10:49.340,Problem found: Very cloudy
2015-03-03 16:10:49.356,Problem found: Very cloudy
2015-03-03 16:11:01.497,No more problem
2015-03-03 16:11:07.013,Problem found: Very cloudy
2015-03-03 16:11:07.029,Problem found: Very cloudy
2015-03-03 16:11:11.592,No more problem
2015-03-03 16:11:14.108,Problem found: Very cloudy
2015-03-03 16:11:14.123,Problem found: Very cloudy
2015-03-03 16:11:15.655,No more problem
2015-03-03 16:11:19.171,Problem found: Very cloudy
2015-03-03 16:11:19.186,Problem found: Very cloudy
2015-03-03 16:11:23.749,No more problem
2015-03-03 16:11:26.265,Problem found: Very cloudy
2015-03-03 16:11:26.281,Problem found: Very cloudy
2015-03-03 16:11:47.610,No more problem
2015-03-03 16:11:52.251,Problem found: Very cloudy
2015-03-03 16:11:52.267,Problem found: Very cloudy
2015-03-03 16:13:17.289,No more problem
2015-03-03 16:13:17.805,Problem found: Very cloudy
2015-03-03 16:13:17.820,Problem found: Very cloudy
2015-03-03 16:13:22.383,No more problem
2015-03-03 16:13:24.899,Problem found: Very cloudy
2015-03-03 16:13:24.915,Problem found: Very cloudy
2015-03-03 16:16:36.952,No more problem
2015-03-03 16:16:45.969,Problem found: Very cloudy
2015-03-03 16:16:45.984,Problem found: Very cloudy
2015-03-03 16:16:58.266,No more problem
2015-03-03 16:17:01.282,Problem found: Very cloudy
2015-03-03 16:17:01.298,Problem found: Very cloudy
2015-03-03 16:17:22.643,No more problem
2015-03-03 16:17:29.238,Problem found: Very cloudy
2015-03-03 16:17:29.253,Problem found: Very cloudy
2015-03-03 16:17:33.816,No more problem
2015-03-03 16:17:41.832,Problem found: Very cloudy
2015-03-03 16:17:41.848,Problem found: Very cloudy
2015-03-03 16:17:44.895,No more problem
2015-03-03 16:17:46.911,Problem found: Very cloudy
2015-03-03 16:17:46.926,Problem found: Very cloudy
2015-03-03 16:17:54.521,No more problem
2015-03-03 16:18:21.695,Problem found: Very cloudy
2015-03-03 16:18:21.710,Problem found: Very cloudy
2015-03-03 16:18:27.789,No more problem
2015-03-03 16:56:51.610,Problem found: Very cloudy
2015-03-03 16:56:51.626,Problem found: Very cloudy
2015-03-03 16:56:56.188,No more problem
2015-03-03 16:57:00.704,Problem found: Very cloudy
2015-03-03 16:57:00.720,Problem found: Very cloudy
2015-03-03 16:57:05.283,No more problem
2015-03-03 16:57:19.893,Problem found: Very cloudy
2015-03-03 16:57:19.909,Problem found: Very cloudy
2015-03-03 16:57:24.472,No more problem
2015-03-03 16:57:43.989,Problem found: Very cloudy
2015-03-03 16:57:44.005,Problem found: Very cloudy
2015-03-03 16:57:50.083,No more problem
2015-03-03 16:57:52.693,Problem found: Very cloudy
2015-03-03 16:57:52.708,Problem found: Very cloudy
2015-03-03 16:58:00.303,No more problem
2015-03-03 16:58:04.819,Problem found: Very cloudy
2015-03-03 16:58:04.834,Problem found: Very cloudy
2015-03-03 16:58:17.085,No more problem
2015-03-03 16:58:20.601,Problem found: Very cloudy
2015-03-03 16:58:20.617,Problem found: Very cloudy
2015-03-03 16:58:38.821,No more problem
2015-03-03 16:58:41.853,Problem found: Very cloudy
2015-03-03 16:58:41.869,Problem found: Very cloudy
2015-03-03 17:00:08.773,No more problem
2015-03-03 17:00:11.289,Problem found: Very cloudy
2015-03-03 17:00:11.304,Problem found: Very cloudy
2015-03-03 17:00:12.836,No more problem
2015-03-03 17:00:16.352,Problem found: Very cloudy
2015-03-03 17:00:16.367,Problem found: Very cloudy
2015-03-03 17:00:28.509,No more problem
2015-03-03 17:00:32.025,Problem found: Very cloudy
2015-03-03 17:00:32.040,Problem found: Very cloudy
2015-03-03 17:00:36.603,No more problem
2015-03-03 17:00:40.650,Problem found: Very cloudy
2015-03-03 17:00:40.666,Problem found: Very cloudy
2015-03-03 17:01:05.074,No more problem
2015-03-03 17:01:12.090,Problem found: Very cloudy
2015-03-03 17:01:12.106,Problem found: Very cloudy
2015-03-03 17:01:28.795,No more problem
2015-03-03 17:01:32.889,Problem found: Very cloudy
2015-03-03 17:01:32.904,Problem found: Very cloudy
2015-03-03 17:01:46.562,No more problem
2015-03-03 17:01:52.078,Problem found: Very cloudy
2015-03-03 17:01:52.093,Problem found: Very cloudy
2015-03-03 17:02:13.470,No more problem
2015-03-03 17:15:11.523,DAY
"2015-03-03 17:15:11.851,""Problem found: Meteo not available (last update at 2015-03-03T09:05:17) for 596 seconds, Meteo not available (last update at 2015-03-03T09:05:17) for 594 seconds, Gardian non initialized"""
"2015-03-03 17:15:11.866,""Problem found: Meteo not available (last update at 2015-03-03T09:05:17) for 594 seconds, Gardian non initialized"""
"2015-03-03 17:15:13.413,""Problem found: Meteo not available (last update at 2015-03-03T09:05:17) for 596 seconds, Gardian non initialized"""
"2015-03-03 17:15:14.952,""Problem found: Gardian non initialized, Meteo not available (last update at 2015-03-03T09:05:17) for 597 seconds"""
"2015-03-03 17:15:16.475,""Problem found: Meteo not available (last update at 2015-03-03T09:05:17) for 599 seconds, Gardian non initialized"""
"2015-03-03 17:15:18.006,""Problem found: Meteo not available (last update at 2015-03-03T09:05:17) for 601 seconds, Telescope non initialized"""
2015-03-03 17:15:19.538,Problem found: Telescope non initialized
2015-03-03 17:18:20.225,No more problem
2015-03-03 19:19:04.599,DUSK
2015-03-03 19:49:40.927,Decide to OPEN
2015-03-03 19:49:40.943,OPEN message sent successfully
2015-03-03 19:49:41.615,Roof OPENING
2015-03-03 19:49:43.615,Roof OPENING
2015-03-03 19:49:44.115,Decide to OPEN
2015-03-03 19:49:44.131,OPEN message sent successfully
2015-03-03 19:49:44.787,Roof OPENING
2015-03-03 19:51:42.116,Roof OPENING
2015-03-03 20:05:38.990,NIGHT
2015-03-04 04:55:43.979,DAWN
2015-03-04 05:39:09.109,DAY
2015-03-04 05:39:09.266,CLOSE message sent successfully
2015-03-04 05:39:09.422,Starts to close the roof (currently Opened).
